message,n_concepts
"(14, 10, 14, 1, 0)",2
"(14, 10, 14, 10, 0)",1
"(14, 10, 21, 4, 0)",3
"(14, 10, 21, 13, 0)",3
"(14, 10, 23, 10, 0)",1
"(14, 10, 24, 4, 0)",1
"(14, 10, 24, 10, 0)",1
"(14, 10, 24, 11, 0)",2
"(14, 10, 24, 22, 0)",1
"(14, 10, 26, 21, 0)",2
"(14, 11, 1, 1, 0)",2
"(14, 11, 1, 24, 0)",1
"(14, 11, 2, 4, 0)",2
"(14, 11, 2, 6, 0)",1
"(14, 11, 2, 10, 0)",2
"(14, 11, 2, 13, 0)",1
"(14, 11, 2, 24, 0)",1
"(14, 11, 2, 26, 0)",2
"(14, 11, 3, 10, 0)",1
"(14, 11, 3, 11, 0)",1
"(14, 11, 3, 12, 0)",1
"(14, 11, 4, 3, 0)",2
"(14, 11, 4, 4, 0)",1
"(14, 11, 4, 5, 0)",2
"(14, 11, 4, 6, 0)",2
"(14, 11, 4, 12, 0)",1
"(14, 11, 4, 13, 0)",1
"(14, 11, 4, 21, 0)",2
"(14, 11, 4, 26, 0)",2
"(14, 11, 5, 5, 0)",1
"(14, 11, 5, 6, 0)",1
"(14, 11, 5, 10, 0)",1
"(14, 11, 5, 11, 0)",1
"(14, 11, 5, 12, 0)",1
"(14, 11, 5, 24, 0)",1
"(14, 11, 5, 26, 0)",2
"(14, 11, 6, 5, 0)",1
"(14, 11, 6, 10, 0)",1
"(14, 11, 6, 11, 0)",1
"(14, 11, 6, 12, 0)",1
"(14, 11, 11, 2, 0)",1
"(14, 11, 11, 6, 0)",1
"(14, 11, 11, 10, 0)",1
"(14, 11, 11, 11, 0)",2
"(14, 11, 11, 24, 0)",1
"(14, 11, 13, 2, 0)",1
"(14, 11, 13, 24, 0)",2
"(14, 11, 14, 1, 0)",1
"(14, 11, 14, 20, 0)",1
"(14, 11, 14, 26, 0)",1
"(14, 11, 21, 4, 0)",1
"(14, 11, 21, 5, 0)",1
"(14, 11, 21, 6, 0)",1
"(14, 11, 21, 11, 0)",1
"(14, 11, 21, 21, 0)",2
"(14, 11, 21, 26, 0)",1
"(14, 11, 22, 5, 0)",1
"(14, 11, 22, 26, 0)",2
"(14, 11, 23, 11, 0)",1
"(14, 12, 1, 1, 0)",1
"(14, 12, 1, 6, 0)",1
"(14, 12, 2, 4, 0)",3
"(14, 12, 2, 5, 0)",2
"(14, 12, 2, 6, 0)",1
"(14, 12, 2, 10, 0)",1
"(14, 12, 2, 21, 0)",3
"(14, 12, 2, 26, 0)",1
"(14, 12, 4, 2, 0)",1
"(14, 12, 4, 3, 0)",3
"(14, 12, 4, 4, 0)",3
"(14, 12, 4, 5, 0)",1
"(14, 12, 4, 21, 0)",1
"(14, 12, 4, 26, 0)",2
"(14, 12, 5, 5, 0)",1
"(14, 12, 6, 11, 0)",1
"(14, 12, 11, 6, 0)",1
"(14, 12, 11, 10, 0)",1
"(14, 12, 12, 4, 0)",3
"(14, 12, 13, 4, 0)",1
"(14, 12, 13, 6, 0)",2
"(14, 12, 13, 11, 0)",2
"(14, 12, 13, 21, 0)",1
"(14, 12, 13, 23, 0)",1
"(14, 12, 14, 5, 0)",1
"(14, 12, 14, 10, 0)",1
"(14, 12, 17, 1, 0)",1
"(14, 12, 17, 11, 0)",1
"(14, 12, 21, 4, 0)",4
"(14, 12, 21, 13, 0)",2
"(14, 12, 21, 21, 0)",1
"(14, 12, 22, 1, 0)",1
"(14, 12, 22, 5, 0)",2
"(14, 12, 22, 6, 0)",1
"(14, 12, 22, 10, 0)",1
"(14, 12, 24, 4, 0)",1
"(14, 12, 24, 5, 0)",2
"(14, 12, 26, 4, 0)",3
"(14, 12, 26, 13, 0)",1
"(14, 12, 26, 21, 0)",1
"(14, 13, 2, 4, 0)",1
"(14, 13, 2, 5, 0)",2
"(14, 13, 2, 10, 0)",2
"(14, 13, 2, 11, 0)",1
"(14, 13, 2, 13, 0)",2
"(14, 13, 2, 24, 0)",1
"(14, 13, 2, 26, 0)",2
"(14, 13, 3, 26, 0)",1
"(14, 13, 4, 26, 0)",1
"(14, 13, 5, 4, 0)",1
"(14, 13, 5, 5, 0)",1
"(14, 13, 5, 26, 0)",1
"(14, 13, 13, 24, 0)",2
"(14, 13, 21, 26, 0)",1
"(14, 14, 1, 1, 0)",2
"(14, 14, 1, 14, 0)",1
"(14, 14, 1, 20, 0)",2
"(14, 14, 4, 10, 0)",1
"(14, 14, 4, 12, 0)",1
"(14, 14, 4, 13, 0)",2
"(14, 14, 4, 26, 0)",1
"(14, 14, 5, 5, 0)",2
"(14, 14, 5, 10, 0)",1
"(14, 14, 5, 11, 0)",2
"(14, 14, 5, 12, 0)",2
"(14, 14, 5, 24, 0)",1
"(14, 14, 9, 1, 0)",4
"(14, 14, 9, 9, 0)",1
"(14, 14, 9, 14, 0)",1
"(14, 14, 10, 1, 0)",2
"(14, 14, 10, 12, 0)",1
"(14, 14, 10, 13, 0)",4
"(14, 14, 11, 1, 0)",1
"(14, 14, 11, 11, 0)",2
"(14, 14, 11, 12, 0)",1
"(14, 14, 11, 13, 0)",1
"(14, 14, 12, 5, 0)",1
"(14, 14, 12, 11, 0)",1
"(14, 14, 12, 12, 0)",3
"(14, 14, 12, 13, 0)",2
"(14, 14, 12, 14, 0)",1
"(14, 14, 13, 10, 0)",2
"(14, 14, 13, 11, 0)",1
"(14, 14, 13, 12, 0)",1
"(14, 14, 13, 13, 0)",1
"(14, 14, 13, 26, 0)",2
"(14, 14, 16, 1, 0)",1
"(14, 14, 16, 4, 0)",1
"(14, 14, 16, 5, 0)",3
"(14, 14, 16, 11, 0)",4
"(14, 14, 16, 13, 0)",1
"(14, 14, 16, 16, 0)",2
"(14, 14, 16, 18, 0)",4
"(14, 14, 16, 23, 0)",1
"(14, 14, 18, 1, 0)",3
"(14, 14, 18, 5, 0)",1
"(14, 14, 18, 9, 0)",1
"(14, 14, 18, 11, 0)",4
"(14, 14, 18, 13, 0)",6
"(14, 14, 18, 18, 0)",2
"(14, 14, 18, 21, 0)",1
"(14, 14, 18, 27, 0)",3
"(14, 14, 19, 2, 0)",1
"(14, 14, 19, 4, 0)",1
"(14, 14, 19, 13, 0)",8
"(14, 14, 19, 16, 0)",2
"(14, 14, 19, 18, 0)",1
"(14, 14, 19, 19, 0)",2
"(14, 14, 19, 27, 0)",6
"(14, 14, 20, 10, 0)",2
"(14, 14, 20, 11, 0)",1
"(14, 14, 20, 24, 0)",1
"(14, 14, 22, 1, 0)",2
"(14, 14, 22, 11, 0)",1
"(14, 14, 25, 1, 0)",2
"(14, 14, 25, 9, 0)",1
"(14, 14, 25, 11, 0)",1
"(14, 14, 26, 1, 0)",3
"(14, 14, 26, 4, 0)",1
"(14, 14, 26, 5, 0)",1
"(14, 14, 26, 13, 0)",3
"(14, 14, 27, 11, 0)",1
"(14, 14, 27, 18, 0)",4
"(14, 14, 27, 23, 0)",1
"(14, 14, 27, 27, 0)",2
"(14, 16, 1, 1, 0)",4
"(14, 16, 1, 14, 0)",3
"(14, 16, 2, 4, 0)",3
"(14, 16, 2, 5, 0)",1
"(14, 16, 2, 6, 0)",1
"(14, 16, 2, 13, 0)",4
"(14, 16, 2, 16, 0)",2
"(14, 16, 2, 19, 0)",1
"(14, 16, 4, 3, 0)",1
"(14, 16, 4, 4, 0)",3
"(14, 16, 4, 5, 0)",3
"(14, 16, 4, 13, 0)",5
"(14, 16, 4, 21, 0)",1
"(14, 16, 5, 5, 0)",3
"(14, 16, 5, 11, 0)",1
"(14, 16, 5, 22, 0)",2
"(14, 16, 9, 7, 0)",1
"(14, 16, 9, 9, 0)",3
"(14, 16, 9, 18, 0)",1
"(14, 16, 11, 2, 0)",2
"(14, 16, 11, 11, 0)",2
"(14, 16, 13, 2, 0)",4
"(14, 16, 13, 5, 0)",3
"(14, 16, 13, 11, 0)",3
"(14, 16, 13, 13, 0)",3
"(14, 16, 14, 1, 0)",5
"(14, 16, 14, 5, 0)",3
"(14, 16, 14, 9, 0)",5
"(14, 16, 14, 11, 0)",2
"(14, 16, 14, 16, 0)",3
"(14, 16, 14, 18, 0)",3
"(14, 16, 14, 22, 0)",3
"(14, 16, 14, 25, 0)",1
"(14, 16, 16, 2, 0)",1
"(14, 16, 16, 16, 0)",1
"(14, 16, 16, 25, 0)",1
"(14, 16, 17, 1, 0)",3
"(14, 16, 17, 5, 0)",1
"(14, 16, 18, 18, 0)",1
"(14, 16, 19, 2, 0)",3
"(14, 16, 19, 16, 0)",1
"(14, 16, 19, 19, 0)",2
"(14, 16, 22, 1, 0)",6
"(14, 16, 22, 5, 0)",3
"(14, 16, 23, 18, 0)",2
"(14, 16, 23, 23, 0)",1
"(14, 16, 23, 27, 0)",1
"(14, 16, 25, 9, 0)",3
"(14, 16, 25, 16, 0)",1
"(14, 16, 25, 18, 0)",2
"(14, 16, 27, 16, 0)",1
"(14, 16, 27, 18, 0)",3
"(14, 16, 27, 23, 0)",2
"(14, 16, 27, 27, 0)",5
"(14, 18, 1, 1, 0)",2
"(14, 18, 1, 2, 0)",1
"(14, 18, 1, 14, 0)",2
"(14, 18, 1, 23, 0)",1
"(14, 18, 2, 4, 0)",1
"(14, 18, 2, 5, 0)",2
"(14, 18, 2, 6, 0)",1
"(14, 18, 2, 7, 0)",1
"(14, 18, 2, 11, 0)",1
"(14, 18, 2, 13, 0)",6
"(14, 18, 2, 16, 0)",1
"(14, 18, 2, 18, 0)",2
"(14, 18, 2, 19, 0)",3
"(14, 18, 2, 21, 0)",2
"(14, 18, 2, 27, 0)",4
"(14, 18, 3, 13, 0)",1
"(14, 18, 4, 3, 0)",4
"(14, 18, 4, 4, 0)",1
"(14, 18, 4, 5, 0)",5
"(14, 18, 4, 6, 0)",4
"(14, 18, 4, 13, 0)",1
"(14, 18, 4, 21, 0)",6
"(14, 18, 5, 4, 0)",1
"(14, 18, 5, 5, 0)",3
"(14, 18, 5, 6, 0)",3
"(14, 18, 5, 11, 0)",1
"(14, 18, 6, 5, 0)",2
"(14, 18, 6, 6, 0)",1
"(14, 18, 6, 7, 0)",1
"(14, 18, 6, 11, 0)",1
"(14, 18, 6, 18, 0)",2
"(14, 18, 7, 18, 0)",2
"(14, 18, 7, 27, 0)",2
"(14, 18, 9, 9, 0)",2
"(14, 18, 9, 14, 0)",1
"(14, 18, 9, 23, 0)",1
"(14, 18, 9, 25, 0)",1
"(14, 18, 11, 2, 0)",3
"(14, 18, 11, 6, 0)",3
"(14, 18, 11, 7, 0)",1
"(14, 18, 13, 2, 0)",4
"(14, 18, 14, 16, 0)",2
"(14, 18, 14, 18, 0)",1
"(14, 18, 14, 23, 0)",1
"(14, 18, 16, 6, 0)",1
"(14, 18, 16, 7, 0)",2
"(14, 18, 16, 16, 0)",2
"(14, 18, 16, 18, 0)",2
"(14, 18, 18, 18, 0)",2
"(14, 18, 19, 2, 0)",3
"(14, 18, 19, 3, 0)",1
"(14, 18, 19, 7, 0)",3
"(14, 18, 19, 16, 0)",2
"(14, 18, 19, 18, 0)",3
"(14, 18, 19, 19, 0)",4
"(14, 18, 19, 23, 0)",1
"(14, 18, 19, 27, 0)",1
"(14, 18, 21, 3, 0)",3
"(14, 18, 21, 4, 0)",2
"(14, 18, 21, 5, 0)",1
"(14, 18, 21, 6, 0)",6
"(14, 18, 21, 11, 0)",1
"(14, 18, 21, 21, 0)",3
"(14, 18, 22, 6, 0)",1
"(14, 18, 23, 7, 0)",1
"(14, 18, 23, 9, 0)",1
"(14, 18, 25, 9, 0)",2
"(14, 18, 25, 16, 0)",2
"(14, 18, 25, 18, 0)",2
"(14, 18, 27, 7, 0)",5
"(14, 18, 27, 16, 0)",3
"(14, 18, 27, 18, 0)",1
"(14, 18, 27, 23, 0)",3
"(14, 18, 27, 27, 0)",1
"(14, 19, 2, 5, 0)",1
"(14, 19, 2, 13, 0)",6
"(14, 19, 2, 16, 0)",2
"(14, 19, 2, 19, 0)",2
"(14, 19, 2, 27, 0)",1
"(14, 19, 3, 4, 0)",1
"(14, 19, 4, 4, 0)",1
"(14, 19, 4, 5, 0)",2
"(14, 19, 4, 11, 0)",5
"(14, 19, 4, 13, 0)",5
"(14, 19, 4, 21, 0)",1
"(14, 19, 5, 4, 0)",1
"(14, 19, 5, 11, 0)",1
"(14, 19, 5, 13, 0)",1
"(14, 19, 7, 27, 0)",1
"(14, 19, 11, 2, 0)",1
"(14, 19, 11, 11, 0)",1
"(14, 19, 11, 13, 0)",1
"(14, 19, 11, 21, 0)",3
"(14, 19, 13, 2, 0)",2
"(14, 19, 13, 5, 0)",1
"(14, 19, 13, 6, 0)",2
"(14, 19, 13, 11, 0)",2
"(14, 19, 13, 21, 0)",1
"(14, 19, 16, 16, 0)",1
"(14, 19, 16, 18, 0)",1
"(14, 19, 16, 19, 0)",2
"(14, 19, 19, 2, 0)",1
"(14, 19, 19, 16, 0)",2
"(14, 19, 19, 18, 0)",4
"(14, 19, 19, 19, 0)",2
"(14, 19, 19, 23, 0)",1
"(14, 19, 19, 27, 0)",1
"(14, 19, 21, 21, 0)",2
"(14, 19, 23, 4, 0)",1
"(14, 19, 23, 16, 0)",1
"(14, 19, 23, 19, 0)",4
"(14, 19, 23, 27, 0)",2
"(14, 19, 27, 18, 0)",2
"(14, 19, 27, 27, 0)",1
"(14, 20, 1, 1, 0)",1
"(14, 20, 1, 24, 0)",1
"(14, 20, 6, 11, 0)",1
"(14, 20, 7, 13, 0)",2
"(14, 20, 9, 1, 0)",2
"(14, 20, 10, 1, 0)",2
"(14, 20, 10, 13, 0)",2
"(14, 20, 11, 2, 0)",1
"(14, 20, 11, 10, 0)",1
"(14, 20, 11, 11, 0)",1
"(14, 20, 11, 12, 0)",1
"(14, 20, 12, 1, 0)",2
"(14, 20, 12, 4, 0)",2
"(14, 20, 12, 11, 0)",2
"(14, 20, 12, 13, 0)",5
"(14, 20, 12, 17, 0)",1
"(14, 20, 12, 21, 0)",1
"(14, 20, 13, 2, 0)",1
"(14, 20, 13, 6, 0)",1
"(14, 20, 13, 10, 0)",2
"(14, 20, 13, 11, 0)",2
"(14, 20, 13, 12, 0)",1
"(14, 20, 13, 24, 0)",1
"(14, 20, 18, 1, 0)",1
"(14, 20, 18, 11, 0)",2
"(14, 20, 18, 13, 0)",3
"(14, 20, 18, 18, 0)",2
"(14, 20, 23, 1, 0)",2
"(14, 20, 23, 11, 0)",3
"(14, 20, 23, 13, 0)",5
"(14, 20, 24, 1, 0)",2
"(14, 20, 24, 4, 0)",2
"(14, 20, 24, 13, 0)",4
"(14, 20, 24, 22, 0)",1
"(14, 20, 26, 13, 0)",2
"(14, 20, 27, 7, 0)",1
"(14, 20, 27, 11, 0)",2
"(14, 20, 27, 18, 0)",2
"(14, 20, 27, 23, 0)",1
"(14, 22, 1, 1, 0)",2
"(14, 22, 1, 9, 0)",1
"(14, 22, 1, 11, 0)",1
"(14, 22, 1, 12, 0)",1
"(14, 22, 1, 14, 0)",1
"(14, 22, 1, 20, 0)",2
"(14, 22, 1, 24, 0)",1
"(14, 22, 4, 4, 0)",1
"(14, 22, 4, 5, 0)",1
"(14, 22, 4, 10, 0)",2
"(14, 22, 4, 11, 0)",2
"(14, 22, 4, 12, 0)",1
"(14, 22, 4, 13, 0)",2
"(14, 22, 4, 21, 0)",1
"(14, 22, 5, 5, 0)",1
"(14, 22, 5, 10, 0)",1
"(14, 22, 5, 11, 0)",2
"(14, 22, 5, 12, 0)",2
"(14, 22, 5, 24, 0)",1
"(14, 22, 5, 26, 0)",1
"(14, 22, 7, 13, 0)",2
"(14, 22, 7, 27, 0)",2
"(14, 22, 9, 1, 0)",5
"(14, 22, 9, 9, 0)",4
"(14, 22, 9, 11, 0)",1
"(14, 22, 9, 18, 0)",1
"(14, 22, 9, 23, 0)",1
"(14, 22, 10, 1, 0)",2
"(14, 22, 10, 13, 0)",1
"(14, 22, 11, 10, 0)",1
"(14, 22, 11, 11, 0)",2
"(14, 22, 11, 12, 0)",1
"(14, 22, 11, 13, 0)",1
"(14, 22, 12, 1, 0)",2
"(14, 22, 12, 5, 0)",2
"(14, 22, 12, 11, 0)",2
"(14, 22, 12, 12, 0)",2
"(14, 22, 12, 13, 0)",4
"(14, 22, 12, 17, 0)",2
"(14, 22, 12, 21, 0)",1
"(14, 22, 12, 22, 0)",2
"(14, 22, 13, 2, 0)",1
"(14, 22, 13, 5, 0)",1
"(14, 22, 13, 10, 0)",2
"(14, 22, 13, 11, 0)",1
"(14, 22, 16, 5, 0)",1
"(14, 22, 16, 18, 0)",1
"(14, 22, 18, 1, 0)",1
"(14, 22, 18, 4, 0)",1
"(14, 22, 18, 9, 0)",2
"(14, 22, 18, 11, 0)",2
"(14, 22, 18, 13, 0)",7
"(14, 22, 18, 16, 0)",1
"(14, 22, 18, 18, 0)",2
"(14, 22, 18, 21, 0)",4
"(14, 22, 18, 25, 0)",3
"(14, 22, 18, 27, 0)",3
"(14, 22, 19, 4, 0)",1
"(14, 22, 19, 13, 0)",3
"(14, 22, 20, 1, 0)",1
"(14, 22, 20, 24, 0)",2
"(14, 22, 22, 1, 0)",2
"(14, 22, 22, 11, 0)",2
"(14, 22, 23, 1, 0)",3
"(14, 22, 23, 9, 0)",1
"(14, 22, 24, 1, 0)",1
"(14, 22, 25, 1, 0)",1
"(14, 22, 25, 11, 0)",1
"(14, 22, 26, 4, 0)",1
"(14, 22, 26, 5, 0)",1
"(14, 22, 26, 11, 0)",1
"(14, 22, 26, 13, 0)",3
"(14, 22, 27, 27, 0)",1
"(14, 23, 2, 13, 0)",5
"(14, 23, 2, 21, 0)",1
"(14, 23, 4, 2, 0)",5
"(14, 23, 4, 4, 0)",5
"(14, 23, 4, 5, 0)",6
"(14, 23, 4, 11, 0)",5
"(14, 23, 4, 13, 0)",3
"(14, 23, 4, 23, 0)",2
"(14, 23, 5, 4, 0)",3
"(14, 23, 5, 5, 0)",3
"(14, 23, 5, 14, 0)",1
"(14, 23, 5, 22, 0)",3
"(14, 23, 11, 11, 0)",1
"(14, 23, 13, 2, 0)",2
"(14, 23, 16, 14, 0)",1
"(14, 23, 16, 18, 0)",1
"(14, 23, 16, 25, 0)",2
"(14, 23, 19, 19, 0)",4
"(14, 23, 19, 23, 0)",4
"(14, 23, 19, 27, 0)",1
"(14, 23, 22, 1, 0)",1
"(14, 23, 25, 9, 0)",1
"(14, 23, 25, 16, 0)",2
"(14, 23, 25, 23, 0)",1
"(14, 23, 27, 19, 0)",1
"(14, 25, 1, 1, 0)",2
"(14, 25, 2, 1, 0)",1
"(14, 25, 4, 3, 0)",2
"(14, 25, 4, 5, 0)",2
"(14, 25, 4, 13, 0)",6
"(14, 25, 5, 2, 0)",2
"(14, 25, 5, 4, 0)",3
"(14, 25, 5, 5, 0)",3
"(14, 25, 5, 11, 0)",7
"(14, 25, 5, 12, 0)",1
"(14, 25, 5, 13, 0)",2
"(14, 25, 9, 18, 0)",1
"(14, 25, 11, 11, 0)",2
"(14, 25, 11, 13, 0)",1
"(14, 25, 13, 6, 0)",1
"(14, 25, 14, 11, 0)",1
"(14, 25, 16, 2, 0)",1
"(14, 25, 16, 16, 0)",2
"(14, 25, 16, 18, 0)",5
"(14, 25, 16, 19, 0)",1
"(14, 25, 16, 23, 0)",1
"(14, 25, 18, 13, 0)",1
"(14, 25, 18, 18, 0)",2
"(14, 25, 18, 27, 0)",1
"(14, 25, 19, 3, 0)",1
"(14, 25, 19, 13, 0)",2
"(14, 25, 19, 16, 0)",2
"(14, 25, 19, 18, 0)",2
"(14, 25, 19, 19, 0)",1
"(14, 25, 19, 27, 0)",4
"(14, 25, 22, 1, 0)",2
"(14, 25, 22, 11, 0)",4
"(14, 26, 1, 1, 0)",1
"(14, 26, 1, 6, 0)",1
"(14, 26, 1, 14, 0)",1
"(14, 26, 1, 23, 0)",1
"(14, 26, 2, 4, 0)",2
"(14, 26, 2, 5, 0)",3
"(14, 26, 2, 13, 0)",3
"(14, 26, 4, 4, 0)",2
"(14, 26, 4, 5, 0)",2
"(14, 26, 4, 11, 0)",2
"(14, 26, 4, 13, 0)",5
"(14, 26, 11, 21, 0)",1
"(14, 26, 13, 2, 0)",3
"(14, 26, 13, 6, 0)",2
"(14, 26, 13, 11, 0)",3
"(14, 26, 13, 21, 0)",2
"(14, 26, 14, 1, 0)",2
"(14, 26, 14, 3, 0)",1
"(14, 26, 14, 5, 0)",4
"(14, 26, 14, 10, 0)",2
"(14, 26, 14, 20, 0)",1
"(14, 26, 14, 26, 0)",2
"(14, 26, 21, 21, 0)",1
"(14, 26, 22, 5, 0)",1
"(14, 26, 26, 4, 0)",2
"(14, 27, 23, 27, 0)",2
"(15, 1, 1, 1, 0)",1
"(15, 1, 1, 10, 0)",1
"(15, 1, 5, 5, 0)",1
"(15, 1, 6, 1, 0)",1
"(15, 1, 6, 6, 0)",1
"(15, 1, 6, 10, 0)",1
"(15, 1, 6, 11, 0)",1
"(15, 1, 6, 20, 0)",1
"(15, 1, 7, 1, 0)",2
"(15, 1, 7, 2, 0)",1
"(15, 1, 7, 13, 0)",2
"(15, 1, 7, 27, 0)",2
"(15, 1, 11, 1, 0)",1
"(15, 1, 11, 12, 0)",1
"(15, 1, 11, 20, 0)",1
"(15, 1, 13, 11, 0)",1
"(15, 1, 13, 12, 0)",2
"(15, 1, 13, 13, 0)",1
"(15, 1, 18, 13, 0)",1
"(15, 1, 21, 7, 0)",1
"(15, 1, 21, 10, 0)",2
"(15, 1, 21, 11, 0)",1
"(15, 1, 21, 13, 0)",2
"(15, 1, 21, 21, 0)",2
"(15, 3, 1, 1, 0)",1
"(15, 3, 4, 4, 0)",1
"(15, 3, 4, 5, 0)",1
"(15, 3, 4, 13, 0)",1
"(15, 3, 4, 21, 0)",1
"(15, 3, 5, 17, 0)",1
"(15, 3, 5, 22, 0)",1
"(15, 3, 9, 1, 0)",1
"(15, 3, 9, 7, 0)",1
"(15, 3, 9, 9, 0)",2
"(15, 3, 9, 18, 0)",1
"(15, 3, 9, 25, 0)",1
"(15, 3, 10, 4, 0)",1
"(15, 3, 10, 10, 0)",2
"(15, 3, 10, 11, 0)",2
"(15, 3, 10, 12, 0)",1
"(15, 3, 10, 13, 0)",1
"(15, 3, 11, 6, 0)",1
"(15, 3, 11, 10, 0)",1
"(15, 3, 11, 11, 0)",1
"(15, 3, 11, 12, 0)",1
"(15, 3, 11, 26, 0)",1
"(15, 3, 12, 11, 0)",2
"(15, 3, 12, 13, 0)",1
"(15, 3, 13, 4, 0)",1
"(15, 3, 13, 6, 0)",1
"(15, 3, 13, 7, 0)",3
"(15, 3, 13, 10, 0)",2
"(15, 3, 13, 13, 0)",1
"(15, 3, 13, 21, 0)",1
"(15, 3, 16, 5, 0)",1
"(15, 3, 16, 16, 0)",1
"(15, 3, 17, 1, 0)",1
"(15, 3, 17, 5, 0)",1
"(15, 3, 17, 10, 0)",1
"(15, 3, 18, 11, 0)",2
"(15, 3, 18, 13, 0)",3
"(15, 3, 18, 18, 0)",2
"(15, 3, 18, 21, 0)",1
"(15, 3, 18, 27, 0)",2
"(15, 3, 19, 3, 0)",3
"(15, 3, 19, 4, 0)",3
"(15, 3, 19, 7, 0)",1
"(15, 3, 19, 11, 0)",1
"(15, 3, 19, 13, 0)",4
"(15, 3, 19, 16, 0)",1
"(15, 3, 19, 18, 0)",1
"(15, 3, 19, 19, 0)",1
"(15, 3, 19, 27, 0)",2
"(15, 3, 21, 13, 0)",1
"(15, 3, 22, 1, 0)",1
"(15, 3, 22, 5, 0)",1
"(15, 3, 22, 10, 0)",1
"(15, 3, 22, 11, 0)",1
"(15, 3, 22, 12, 0)",1
"(15, 3, 25, 16, 0)",1
"(15, 3, 27, 7, 0)",1
"(15, 3, 27, 11, 0)",1
"(15, 3, 27, 27, 0)",4
"(15, 4, 4, 11, 0)",1
"(15, 4, 4, 13, 0)",1
"(15, 4, 13, 4, 0)",1
"(15, 4, 13, 5, 0)",1
"(15, 4, 13, 12, 0)",1
"(15, 4, 13, 26, 0)",1
"(15, 4, 21, 10, 0)",1
"(15, 4, 21, 21, 0)",1
"(15, 5, 1, 1, 0)",2
"(15, 5, 1, 11, 0)",1
"(15, 5, 1, 12, 0)",1
"(15, 5, 1, 20, 0)",1
"(15, 5, 1, 22, 0)",1
"(15, 5, 4, 4, 0)",1
"(15, 5, 4, 5, 0)",1
"(15, 5, 4, 13, 0)",2
"(15, 5, 4, 26, 0)",1
"(15, 5, 5, 5, 0)",1
"(15, 5, 5, 22, 0)",1
"(15, 5, 11, 11, 0)",1
"(15, 5, 11, 12, 0)",2
"(15, 5, 12, 11, 0)",2
"(15, 5, 12, 22, 0)",1
"(15, 5, 13, 4, 0)",1
"(15, 5, 13, 5, 0)",1
"(15, 5, 13, 11, 0)",1
"(15, 5, 13, 13, 0)",2
"(15, 5, 18, 11, 0)",1
"(15, 5, 18, 18, 0)",1
"(15, 5, 22, 1, 0)",1
"(15, 5, 22, 5, 0)",2
"(15, 5, 22, 20, 0)",1
"(15, 5, 22, 26, 0)",2
"(15, 5, 26, 22, 0)",1
"(15, 6, 5, 3, 0)",1
"(15, 6, 5, 5, 0)",1
"(15, 6, 5, 10, 0)",1
"(15, 6, 5, 11, 0)",1
"(15, 6, 5, 12, 0)",1
"(15, 6, 5, 26, 0)",1
"(15, 6, 8, 11, 0)",1
"(15, 6, 8, 22, 0)",1
"(15, 6, 11, 5, 0)",1
"(15, 6, 11, 6, 0)",1
"(15, 6, 11, 11, 0)",1
"(15, 7, 1, 1, 0)",1
"(15, 7, 4, 3, 0)",2
"(15, 7, 4, 6, 0)",1
"(15, 7, 4, 21, 0)",1
"(15, 7, 5, 5, 0)",1
"(15, 7, 5, 11, 0)",1
"(15, 7, 7, 27, 0)",1
"(15, 7, 8, 11, 0)",1
"(15, 7, 9, 7, 0)",1
"(15, 7, 9, 9, 0)",3
"(15, 7, 11, 5, 0)",1
"(15, 7, 11, 6, 0)",2
"(15, 7, 11, 11, 0)",1
"(15, 7, 13, 3, 0)",1
"(15, 7, 13, 6, 0)",5
"(15, 7, 13, 11, 0)",1
"(15, 7, 13, 13, 0)",4
"(15, 7, 13, 21, 0)",5
"(15, 7, 16, 16, 0)",1
"(15, 7, 16, 18, 0)",1
"(15, 7, 18, 7, 0)",1
"(15, 7, 18, 16, 0)",1
"(15, 7, 18, 18, 0)",2
"(15, 7, 19, 18, 0)",1
"(15, 7, 19, 27, 0)",1
"(15, 7, 25, 9, 0)",1
"(15, 7, 25, 18, 0)",1
"(15, 7, 25, 25, 0)",1
"(15, 7, 27, 9, 0)",2
"(15, 7, 27, 16, 0)",2
"(15, 7, 27, 18, 0)",3
"(15, 7, 27, 19, 0)",2
"(15, 7, 27, 27, 0)",2
"(15, 8, 1, 1, 0)",1
"(15, 8, 1, 5, 0)",1
"(15, 8, 1, 11, 0)",1
"(15, 8, 4, 10, 0)",2
"(15, 8, 4, 12, 0)",2
"(15, 8, 11, 26, 0)",1
"(15, 8, 13, 5, 0)",1
"(15, 8, 13, 10, 0)",1
"(15, 8, 13, 26, 0)",2
"(15, 8, 17, 1, 0)",1
"(15, 8, 19, 27, 0)",1
"(15, 8, 22, 20, 0)",1
"(15, 8, 22, 26, 0)",1
"(15, 8, 25, 16, 0)",1
"(15, 9, 1, 1, 0)",3
"(15, 9, 1, 6, 0)",2
"(15, 9, 1, 7, 0)",1
"(15, 9, 1, 11, 0)",2
"(15, 9, 6, 1, 0)",1
"(15, 9, 6, 11, 0)",1
"(15, 9, 7, 9, 0)",1
"(15, 9, 7, 27, 0)",2
"(15, 9, 9, 9, 0)",1
"(15, 9, 11, 11, 0)",3
"(15, 9, 13, 11, 0)",4
"(15, 9, 13, 13, 0)",4
"(15, 9, 13, 18, 0)",1
"(15, 9, 18, 9, 0)",1
